"youtube-dl,8,58,0.3,test/test_YoutubeDL.py"

"youtube-dl,3,40,0.4,youtube_dl/extractor/theplatform.py"

"youtube-dl,1,17,0.5,youtube_dl/extractor/threeqsdn.py"

"youtube-dl,3,30,0.4,youtube_dl/extractor/tnaflix.py"

"youtube-dl,1,14,0.2,youtube_dl/extractor/toggle.py"

"youtube-dl,1,6,0.1,youtube_dl/extractor/tumblr.py"

"youtube-dl,3,64,1.1,youtube_dl/extractor/turner.py"

"youtube-dl,2,39,0.8,youtube_dl/extractor/tv2.py"

"youtube-dl,1,8,0.3,youtube_dl/extractor/tvc.py"

"youtube-dl,1,21,0.6,youtube_dl/extractor/tvigle.py"

"youtube-dl,2,18,0.5,youtube_dl/extractor/tvnet.py"

"youtube-dl,2,41,0.3,youtube_dl/extractor/tvnow.py"

"youtube-dl,2,23,0.2,youtube_dl/extractor/tvplay.py"

"youtube-dl,1,6,0.0,youtube_dl/extractor/twitch.py"

"youtube-dl,2,65,0.4,youtube_dl/extractor/twitter.py"

"youtube-dl,3,124,1.0,youtube_dl/extractor/udemy.py"

"youtube-dl,1,17,0.6,youtube_dl/extractor/umg.py"

"youtube-dl,1,8,0.2,youtube_dl/extractor/uol.py"

